# Weather station Moscow, Russia, WMO_ID=27612,selection from 01.02.2022 till 01.02.2023, all days
# Encoding: Unicode
# The data is provided by the website "Reliable Prognosis", rp5.ru
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=27612&lang=en
#
"Local time in Moscow";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"23.01.2023 18:00";"-2.3";"766.6";"781.1";"-0.4";"80";"Wind blowing from the south";"1";"";"";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"13.0";"-5.3";"0.1";"12";"";"";"";"";
"23.01.2023 15:00";"-2.7";"767.0";"781.6";"-0.3";"77";"Wind blowing from the south";"1";"";"";"100%.";"State of sky on the whole unchanged. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"12.0";"-6.2";"";"";"";"";"";"";
"23.01.2023 12:00";"-3.4";"767.3";"782.0";"0.4";"87";"Wind blowing from the south-east";"1";"";"";"100%.";"Snow grains (with or without fog). ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"4.1";"-5.3";"";"";"";"";"";"";
"23.01.2023 09:00";"-3.2";"766.9";"781.6";"0.6";"86";"Wind blowing from the east-southeast";"1";"";"";"100%.";" ";"";"";"-3.3";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"14.0";"-5.3";"Trace of precipitation";"12";"";"";"Even layer of compact or wet snow covering ground completely.";"23.0";
"23.01.2023 06:00";"-3.2";"766.3";"780.9";"0.2";"87";"Wind blowing from the east-southeast";"1";"";"";"100%.";" ";"";"";"-3.3";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"13.0";"-5.1";"Trace of precipitation";"12";"";"";"";"";
"23.01.2023 03:00";"-3.0";"766.1";"780.7";"0.4";"87";"Wind blowing from the east-northeast";"1";"";"";"100%.";" ";"";"";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"200-300";"";"";"11.0";"-4.9";"";"";"";"";"";"";
"23.01.2023 00:00";"-2.7";"765.7";"780.3";"0.6";"86";"Wind blowing from the east-southeast";"1";"";"";"100%.";"State of sky on the whole unchanged. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"10.0";"-4.8";"";"";"";"";"";"";
"22.01.2023 21:00";"-2.5";"765.1";"779.7";"0.5";"86";"Wind blowing from the east-southeast";"1";"";"";"100%.";"Intermittent fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"-2.0";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"";"";"8.0";"-4.6";"Trace of precipitation";"12";"";"";"";"";
"22.01.2023 18:00";"-2.3";"764.6";"779.2";"0.7";"84";"Wind blowing from the south-east";"1";"";"";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"600-1000";"";"";"10.0";"-4.7";"No precipitation";"12";"";"";"";"";
"22.01.2023 15:00";"-2.0";"763.9";"778.5";"0.3";"83";"Wind blowing from the south-east";"1";"";"";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"10.0";"-4.6";"";"";"";"";"";"";
"22.01.2023 12:00";"-2.6";"763.6";"778.2";"1.6";"83";"Wind blowing from the south-southeast";"1";"";"";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"600-1000";"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.";"";"10.0";"-5.2";"";"";"";"";"";"";
"22.01.2023 09:00";"-3.7";"762.0";"776.6";"0.8";"79";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"-4.8";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"600-1000";"";"";"15.0";"-6.8";"No precipitation";"12";"";"";"Even layer of compact or wet snow covering ground completely.";"23.0";
"22.01.2023 06:00";"-4.4";"761.2";"775.8";"0.2";"78";"Wind blowing from the south-southeast";"1";"";"";"100%.";" ";"";"";"-4.6";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"60%.";"600-1000";"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.";"";"18.0";"-7.7";"No precipitation";"12";"";"";"";"";
"22.01.2023 03:00";"-4.5";"761.0";"775.6";"0.4";"73";"Wind blowing from the south-southeast";"1";"";"";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"600-1000";"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.";"";"20.0";"-8.6";"";"";"";"";"";"";
"22.01.2023 00:00";"-4.5";"760.6";"775.2";"0.3";"69";"Wind blowing from the south-east";"2";"";"";"100%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"2500 or more, or no clouds.";"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.";"";"20.0";"-9.3";"";"";"";"";"";"";
"21.01.2023 21:00";"-4.0";"760.3";"774.9";"0.0";"67";"Wind blowing from the south-east";"2";"";"";"100%.";" ";"";"";"";"-1.7";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"20.0";"-9.2";"No precipitation";"12";"";"";"";"";
"21.01.2023 18:00";"-2.9";"760.3";"774.8";"0.0";"62";"Wind blowing from the east-southeast";"2";"";"";"100%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"2500 or more, or no clouds.";"Altostratus translucidus.";"";"20.0";"-9.3";"No precipitation";"12";"";"";"";"";
"21.01.2023 15:00";"-2.2";"760.3";"774.7";"-0.2";"65";"Wind blowing from the south-east";"2";"";"";"100%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"20.0";"-7.9";"";"";"";"";"";"";
"21.01.2023 12:00";"-1.9";"760.5";"775.0";"0.8";"66";"Wind blowing from the south-east";"1";"";"";"100%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"2500 or more, or no clouds.";"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.";"";"20.0";"-7.4";"";"";"";"";"";"";
"21.01.2023 09:00";"-2.0";"759.7";"774.1";"1.5";"68";"Wind blowing from the south-east";"1";"";"";"70 – 80%.";" ";"";"";"-2.0";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"70 – 80%.";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"-7.1";"No precipitation";"12";"";"";"Even layer of compact or wet snow covering ground completely.";"23.0";
"21.01.2023 06:00";"-0.5";"758.2";"772.6";"1.2";"68";"Wind blowing from the south-east";"1";"";"";"100%.";" ";"";"";"-0.5";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"2500 or more, or no clouds.";"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.";"";"20.0";"-5.7";"No precipitation";"12";"";"";"";"";
"21.01.2023 03:00";"0.4";"757.0";"771.3";"1.6";"77";"Wind blowing from the south-east";"1";"";"";"100%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"2500 or more, or no clouds.";"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.";"";"18.0";"-3.2";"";"";"";"";"";"";
"21.01.2023 00:00";"2.2";"755.4";"769.6";"1.6";"78";"Wind blowing from the south-southeast";"2";"";"";"70 – 80%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"70 – 80%.";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"12.0";"-1.2";"";"";"";"";"";"";
"20.01.2023 21:00";"2.9";"753.8";"767.8";"1.5";"76";"Wind blowing from the south-southeast";"2";"";"";"100%.";" ";"";"";"";"4.3";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"600-1000";"";"";"14.0";"-1.0";"No precipitation";"12";"";"";"";"";
"20.01.2023 18:00";"3.5";"752.3";"766.3";"1.1";"77";"Wind blowing from the south-southeast";"2";"";"";"90  or more, but not 100%";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"1000-1500";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"14.0";"-0.2";"No precipitation";"12";"";"";"";"";
"20.01.2023 15:00";"4.1";"751.2";"765.1";"0.6";"77";"Wind blowing from the south-southeast";"2";"";"";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"600-1000";"";"";"12.0";"0.3";"";"";"";"";"";"";
"20.01.2023 12:00";"3.4";"750.6";"764.5";"0.8";"80";"Wind blowing from the south-southeast";"2";"";"";"100%.";" ";"";"";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"";"";"10.0";"0.2";"";"";"";"";"";"";
"20.01.2023 09:00";"3.1";"749.8";"763.7";"0.8";"83";"Wind blowing from the south-east";"2";"";"";"100%.";"State of sky on the whole unchanged. ";"Drizzle.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"1.0";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"600-1000";"";"";"10.0";"0.4";"0.9";"12";"";"";"Even layer of compact or wet snow covering ground completely.";"25.0";
"20.01.2023 06:00";"2.9";"749.0";"763.0";"0.2";"87";"Wind blowing from the south-southeast";"2";"";"";"100%.";"Mist. ";"Drizzle.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"1.0";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"8.0";"0.9";"2.0";"12";"";"";"";"";
"20.01.2023 03:00";"2.3";"748.8";"762.8";"0.0";"91";"Wind blowing from the south-southeast";"2";"";"";"100%.";"Drizzle, not freezing, intermittent, slight at time of observation. ";"Rain.";"Drizzle.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"200-300";"";"";"5.0";"1.0";"";"";"";"";"";"";
"20.01.2023 00:00";"1.4";"748.8";"762.8";"-0.4";"96";"Wind blowing from the south-southeast";"2";"";"";"100%.";"Drizzle and rain, slight. ";"Rain.";"Drizzle.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"100-200";"";"";"1.9";"0.8";"";"";"";"";"";"";
"19.01.2023 21:00";"1.0";"749.2";"763.3";"-0.9";"96";"Wind blowing from the south-east";"1";"";"";"100%.";"Rain, not freezing, continuous, slight at time of observation. ";"Rain and snow or other types of solid precipitation";"Rain.";"";"2.3";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"100-200";"Altostratus opacus or Nimbostratus.";"";"2.7";"0.4";"0.8";"12";"";"";"";"";
"19.01.2023 18:00";"1.3";"750.1";"764.1";"1.0";"94";"Wind blowing from the south-southeast";"2";"";"";"100%.";"Drizzle, not freezing, intermittent, slight at time of observation. ";"Drizzle.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"100-200";"";"";"3.0";"0.4";"0.3";"12";"";"";"";"";
"19.01.2023 15:00";"1.5";"749.1";"763.2";"0.2";"95";"Wind blowing from the south-east";"2";"";"";"100%.";"Mist. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"100-200";"";"";"3.2";"0.8";"";"";"";"";"";"";
"19.01.2023 12:00";"2.3";"748.9";"762.9";"1.5";"93";"Wind blowing from the south-southeast";"2";"";"";"100%.";"Mist. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"100-200";"";"";"7.0";"1.3";"";"";"";"";"";"";
"19.01.2023 09:00";"1.6";"747.4";"761.4";"1.2";"93";"Wind blowing from the south-southeast";"2";"";"";"100%.";"Mist. ";"Rain and snow or other types of solid precipitation";"Rain.";"-0.2";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"200-300";"";"";"8.0";"0.5";"4.0";"12";"";"";"Even layer of compact or wet snow covering ground completely.";"26.0";
"19.01.2023 06:00";"1.0";"746.2";"760.2";"-0.3";"93";"Wind blowing from the south-southeast";"3";"";"";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Rain and snow or other types of solid precipitation";"Rain.";"-0.2";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"200-300";"Altostratus opacus or Nimbostratus.";"";"6.0";"0.0";"3.0";"12";"";"";"";"";
"19.01.2023 03:00";"1.0";"746.5";"760.5";"-0.9";"91";"Wind blowing from the south-southeast";"3";"";"10";"100%.";"Rain, not freezing, continuous, slight at time of observation. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"";"";"8.0";"-0.3";"";"";"";"";"";"";
"19.01.2023 00:00";"0.6";"747.4";"761.5";"-0.9";"89";"Wind blowing from the south-east";"3";"";"";"100%.";"Mist. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"200-300";"";"";"4.8";"-1.1";"";"";"";"";"";"";
"18.01.2023 21:00";"-0.1";"748.3";"762.4";"0.2";"82";"Wind blowing from the south-east";"3";"";"";"100%.";" ";"";"";"";"1.1";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"";"";"13.0";"-2.9";"No precipitation";"12";"";"";"";"";
"18.01.2023 18:00";"1.0";"748.1";"762.2";"-0.4";"75";"Wind blowing from the south-east";"3";"";"";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"600-1000";"";"";"17.0";"-2.9";"No precipitation";"12";"";"";"";"";
"18.01.2023 15:00";"0.8";"748.5";"762.6";"0.0";"86";"Wind blowing from the south-east";"2";"";"";"100%.";" ";"";"";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"";"";"10.0";"-1.3";"";"";"";"";"";"";
"18.01.2023 12:00";"0.5";"748.5";"762.6";"0.6";"82";"Wind blowing from the south-southeast";"2";"";"";"100%.";" ";"";"";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"";"";"13.0";"-2.3";"";"";"";"";"";"";
"18.01.2023 09:00";"0.2";"747.9";"762.0";"1.1";"83";"Wind blowing from the south-southeast";"2";"";"";"100%.";"State of sky on the whole unchanged. ";"Rain and snow or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"-0.2";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"";"";"12.0";"-2.4";"0.3";"12";"";"";"Even layer of compact or wet snow covering ground completely.";"26.0";
"18.01.2023 06:00";"0.1";"746.8";"760.9";"-0.3";"87";"Wind blowing from the south-southeast";"2";"";"12";"100%.";"State of sky on the whole unchanged. ";"Rain and snow or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"-0.2";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"";"";"10.0";"-1.9";"0.3";"12";"";"";"";"";
"18.01.2023 03:00";"0.0";"747.1";"761.2";"-0.2";"86";"Wind blowing from the south-southeast";"3";"";"12";"100%.";"State of sky on the whole unchanged. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"";"";"10.0";"-2.1";"";"";"";"";"";"";
"18.01.2023 00:00";"0.4";"747.3";"761.4";"-0.1";"84";"Wind blowing from the south-southeast";"3";"";"";"100%.";"State of sky on the whole unchanged. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"";"";"12.0";"-2.1";"";"";"";"";"";"";
"17.01.2023 21:00";"1.0";"747.4";"761.4";"0.0";"83";"Wind blowing from the south-southeast";"3";"";"11";"100%.";" ";"";"";"";"2.0";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"";"";"12.0";"-1.6";"1.0";"12";"";"";"";"";
"17.01.2023 18:00";"1.9";"747.4";"761.4";"-0.2";"80";"Wind blowing from the south-east";"3";"";"";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"1000-1500";"";"";"15.0";"-1.2";"2.0";"12";"";"";"";"";
"17.01.2023 15:00";"0.9";"747.6";"761.6";"-0.1";"88";"Wind blowing from the south-southeast";"2";"";"";"100%.";"Mist. ";"Rain and snow or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"";"";"8.0";"-0.9";"";"";"";"";"";"";
